15955;CE;ACOPIARA;Private;494.2000122;500.5866699;528.0266724;561.7733154;604.0000000
26032;CE;ACOPIARA;Private;494.2000122;500.5866699;528.0266724;561.7733154;604.0000000
8309;CE;ACOPIARA;State;404.9097900;414.4787903;465.9097900;433.9777222;430.3260803
18386;CE;ACOPIARA;State;404.9097900;414.4787903;465.9097900;433.9777222;430.3260803
28463;CE;ACOPIARA;State;404.9097900;414.4787903;465.9097900;433.9777222;430.3260803
6427;AC;ACRELANDIA;State;440.6653137;457.3285828;490.8020325;491.1020508;430.2040710
16504;AC;ACRELANDIA;State;440.6653137;457.3285828;490.8020325;491.1020508;430.2040710
26581;AC;ACRELANDIA;State;440.6653137;457.3285828;490.8020325;491.1020508;430.2040710
6454;AC;ACRELANDIA;State;422.8250122;440.0312500;468.5499878;448.4500122;383.7500000
16531;AC;ACRELANDIA;State;422.8250122;440.0312500;468.5499878;448.4500122;383.7500000
26608;AC;ACRELANDIA;State;422.8250122;440.0312500;468.5499878;448.4500122;383.7500000
3528;GO;ACREUNA;Private;531.1176758;547.2411499;567.7411499;630.9588013;609.4117432
13605;GO;ACREUNA;Private;531.1176758;547.2411499;567.7411499;630.9588013;609.4117432
23682;GO;ACREUNA;Private;531.1176758;547.2411499;567.7411499;630.9588013;609.4117432
2395;RN;ACU;Private;470.8166809;483.6000061;528.7000122;572.5250244;538.3333130
12472;RN;ACU;Private;470.8166809;483.6000061;528.7000122;572.5250244;538.3333130
22549;RN;ACU;Private;470.8166809;483.6000061;528.7000122;572.5250244;538.3333130
3757;RN;ACU;Private;496.5560913;487.4585266;536.5438843;549.9926758;568.7805176
13834;RN;ACU;Private;496.5560913;487.4585266;536.5438843;549.9926758;568.7805176
23911;RN;ACU;Private;496.5560913;487.4585266;536.5438843;549.9926758;568.7805176
4093;RN;ACU;Private;467.8642883;504.3500061;549.9749756;540.6892700;610.7142944
14170;RN;ACU;Private;467.8642883;504.3500061;549.9749756;540.6892700;610.7142944
24247;RN;ACU;Private;467.8642883;504.3500061;549.9749756;540.6892700;610.7142944
6836;RN;ACU;State;403.6969299;414.3847046;464.7051086;441.9244995;431.4285583
16913;RN;ACU;State;403.6969299;414.3847046;464.7051086;441.9244995;431.4285583
26990;RN;ACU;State;403.6969299;414.3847046;464.7051086;441.9244995;431.4285583
47;SP;ADAMANTINA;Private;561.0466919;580.9000244;601.1289063;671.1244507;624.0000000
10124;SP;ADAMANTINA;Private;561.0466919;580.9000244;601.1289063;671.1244507;624.0000000
20201;SP;ADAMANTINA;Private;561.0466919;580.9000244;601.1289063;671.1244507;624.0000000
3836;SP;ADAMANTINA;Private;502.3045349;512.2454834;564.1954346;572.7227173;601.1363525
13913;SP;ADAMANTINA;Private;502.3045349;512.2454834;564.1954346;572.7227173;601.1363525
23990;SP;ADAMANTINA;Private;502.3045349;512.2454834;564.1954346;572.7227173;601.1363525
7111;SP;ADAMANTINA;State;492.4386902;505.2047119;545.0094604;576.5339355;577.7358398
17188;SP;ADAMANTINA;State;492.4386902;505.2047119;545.0094604;576.5339355;577.7358398
27265;SP;ADAMANTINA;State;492.4386902;505.2047119;545.0094604;576.5339355;577.7358398
7183;SP;ADAMANTINA;State;473.5634155;487.2536621;546.3146362;564.8463135;608.7805176
17260;SP;ADAMANTINA;State;473.5634155;487.2536621;546.3146362;564.8463135;608.7805176
27337;SP;ADAMANTINA;State;473.5634155;487.2536621;546.3146362;564.8463135;608.7805176
7380;SP;ADAMANTINA;State;456.9714355;427.4476318;481.3143005;490.2523804;520.9523926
17457;SP;ADAMANTINA;State;456.9714355;427.4476318;481.3143005;490.2523804;520.9523926
27534;SP;ADAMANTINA;State;456.9714355;427.4476318;481.3143005;490.2523804;520.9523926
1148;PE;AFOGADOS DA INGAZEIRA;Municipal;485.8714294;513.5238037;556.0142822;535.0856934;605.7142944
11225;PE;AFOGADOS DA INGAZEIRA;Municipal;485.8714294;513.5238037;556.0142822;535.0856934;605.7142944
21302;PE;AFOGADOS DA INGAZEIRA;Municipal;485.8714294;513.5238037;556.0142822;535.0856934;605.7142944
6932;PE;AFOGADOS DA INGAZEIRA;Private;493.2833252;475.0499878;512.8166504;567.1916504;573.3333130
17009;PE;AFOGADOS DA INGAZEIRA;Private;493.2833252;475.0499878;512.8166504;567.1916504;573.3333130
27086;PE;AFOGADOS DA INGAZEIRA;Private;493.2833252;475.0499878;512.8166504;567.1916504;573.3333130
5357;ES;AFONSO CLAUDIO;State;457.1923828;453.8610229;495.6576233;506.7330627;484.9152527
15434;ES;AFONSO CLAUDIO;State;457.1923828;453.8610229;495.6576233;506.7330627;484.9152527
25511;ES;AFONSO CLAUDIO;State;457.1923828;453.8610229;495.6576233;506.7330627;484.9152527
5430;ES;AFONSO CLAUDIO;State;433.2733459;438.3099976;470.8566589;497.4166565;440.6666565
15507;ES;AFONSO CLAUDIO;State;433.2733459;438.3099976;470.8566589;497.4166565;440.6666565
25584;ES;AFONSO CLAUDIO;State;433.2733459;438.3099976;470.8566589;497.4166565;440.6666565
5488;ES;AFONSO CLAUDIO;State;436.6285706;441.1571350;489.8642883;452.2785645;421.4285583
15565;ES;AFONSO CLAUDIO;State;436.6285706;441.1571350;489.8642883;452.2785645;421.4285583
25642;ES;AFONSO CLAUDIO;State;436.6285706;441.1571350;489.8642883;452.2785645;421.4285583
5512;ES;AFONSO CLAUDIO;State;399.6950073;408.0899963;430.9200134;439.0450134;378.0000000
15589;ES;AFONSO CLAUDIO;State;399.6950073;408.0899963;430.9200134;439.0450134;378.0000000
25666;ES;AFONSO CLAUDIO;State;399.6950073;408.0899963;430.9200134;439.0450134;378.0000000
5704;ES;AFONSO CLAUDIO;State;439.5625000;434.0937500;472.4062500;480.9062500;475.0000000
15781;ES;AFONSO CLAUDIO;State;439.5625000;434.0937500;472.4062500;480.9062500;475.0000000
25858;ES;AFONSO CLAUDIO;State;439.5625000;434.0937500;472.4062500;480.9062500;475.0000000
6669;PE;AFRANIO;State;421.4193115;438.7341003;482.6579590;447.4761353;454.5454407
16746;PE;AFRANIO;State;421.4193115;438.7341003;482.6579590;447.4761353;454.5454407
26823;PE;AFRANIO;State;421.4193115;438.7341003;482.6579590;447.4761353;454.5454407
9868;PI;AGRICOLANDIA;State;420.3048706;409.2390137;474.2512207;432.1365967;502.4390259
19945;PI;AGRICOLANDIA;State;420.3048706;409.2390137;474.2512207;432.1365967;502.4390259
30022;PI;AGRICOLANDIA;State;420.3048706;409.2390137;474.2512207;432.1365967;502.4390259
2992;MT;AGUA BOA;Private;489.0899963;498.7799988;525.0300293;559.7899780;560.0000000
13069;MT;AGUA BOA;Private;489.0899963;498.7799988;525.0300293;559.7899780;560.0000000
23146;MT;AGUA BOA;Private;489.0899963;498.7799988;525.0300293;559.7899780;560.0000000
4229;MG;AGUA BOA;State;445.3767395;440.2000122;490.6023254;493.9093018;473.9534912
14306;MG;AGUA BOA;State;445.3767395;440.2000122;490.6023254;493.9093018;473.9534912
24383;MG;AGUA BOA;State;445.3767395;440.2000122;490.6023254;493.9093018;473.9534912
5899;MT;AGUA BOA;Private;502.4833374;511.0750122;538.9500122;595.1250000;526.6666870
15976;MT;AGUA BOA;Private;502.4833374;511.0750122;538.9500122;595.1250000;526.6666870
26053;MT;AGUA BOA;Private;502.4833374;511.0750122;538.9500122;595.1250000;526.6666870
7689;PI;AGUA BRANCA;Private;487.3571472;515.5571289;563.4714355;530.7928467;570.0000000
17766;PI;AGUA BRANCA;Private;487.3571472;515.5571289;563.4714355;530.7928467;570.0000000
27843;PI;AGUA BRANCA;Private;487.3571472;515.5571289;563.4714355;530.7928467;570.0000000
983;SC;AGUA DOCE;State;493.2714233;468.1142883;483.4404907;561.8333130;563.3333130
11060;SC;AGUA DOCE;State;493.2714233;468.1142883;483.4404907;561.8333130;563.3333130
21137;SC;AGUA DOCE;State;493.2714233;468.1142883;483.4404907;561.8333130;563.3333130
5417;ES;AGUA DOCE DO NORTE;State;412.7787781;430.5636292;480.6757507;471.5424194;380.0000000
15494;ES;AGUA DOCE DO NORTE;State;412.7787781;430.5636292;480.6757507;471.5424194;380.0000000
25571;ES;AGUA DOCE DO NORTE;State;412.7787781;430.5636292;480.6757507;471.5424194;380.0000000
5538;ES;AGUA DOCE DO NORTE;State;410.3250122;396.2166748;460.1166687;445.4833374;361.6666565
15615;ES;AGUA DOCE DO NORTE;State;410.3250122;396.2166748;460.1166687;445.4833374;361.6666565
25692;ES;AGUA DOCE DO NORTE;State;410.3250122;396.2166748;460.1166687;445.4833374;361.6666565
5610;ES;AGUA DOCE DO NORTE;State;416.6791077;420.9343262;482.4149170;469.9910583;471.6417847
15687;ES;AGUA DOCE DO NORTE;State;416.6791077;420.9343262;482.4149170;469.9910583;471.6417847
25764;ES;AGUA DOCE DO NORTE;State;416.6791077;420.9343262;482.4149170;469.9910583;471.6417847
2579;GO;AGUA LIMPA;State;427.0285645;403.1357117;480.9928589;472.7999878;407.1428528
12656;GO;AGUA LIMPA;State;427.0285645;403.1357117;480.9928589;472.7999878;407.1428528
22733;GO;AGUA LIMPA;State;427.0285645;403.1357117;480.9928589;472.7999878;407.1428528
6057;RS;AGUA SANTA;State;444.6257935;456.1806335;500.0129089;472.7677307;521.2903442
16134;RS;AGUA SANTA;State;444.6257935;456.1806335;500.0129089;472.7677307;521.2903442
26211;RS;AGUA SANTA;State;444.6257935;456.1806335;500.0129089;472.7677307;521.2903442
3893;SP;AGUAI;Private;554.2846069;553.5384521;602.2384644;632.0922852;586.1538696
13970;SP;AGUAI;Private;554.2846069;553.5384521;602.2384644;632.0922852;586.1538696
24047;SP;AGUAI;Private;554.2846069;553.5384521;602.2384644;632.0922852;586.1538696
5822;SP;AGUAI;State;487.9578857;477.0035095;536.8350830;555.3579102;541.4035034
15899;SP;AGUAI;State;487.9578857;477.0035095;536.8350830;555.3579102;541.4035034
25976;SP;AGUAI;State;487.9578857;477.0035095;536.8350830;555.3579102;541.4035034
4872;MG;AGUANIL;State;451.1107178;456.6214294;524.5856934;529.9178467;536.4285889
14949;MG;AGUANIL;State;451.1107178;456.6214294;524.5856934;529.9178467;536.4285889
25026;MG;AGUANIL;State;451.1107178;456.6214294;524.5856934;529.9178467;536.4285889
5138;SC;AGUAS DE CHAPECO;State;467.1482849;457.9655151;510.5689697;507.1586304;491.0344849
15215;SC;AGUAS DE CHAPECO;State;467.1482849;457.9655151;510.5689697;507.1586304;491.0344849
25292;SC;AGUAS DE CHAPECO;State;467.1482849;457.9655151;510.5689697;507.1586304;491.0344849
241;SP;AGUAS DE SAO PEDRO;State;464.9948730;472.7820435;525.6871948;510.2717896;517.9487305
10318;SP;AGUAS DE SAO PEDRO;State;464.9948730;472.7820435;525.6871948;510.2717896;517.9487305
20395;SP;AGUAS DE SAO PEDRO;State;464.9948730;472.7820435;525.6871948;510.2717896;517.9487305
5218;SC;AGUAS FRIAS;State;429.2434692;423.7000122;457.6913147;449.4913025;411.3043518
15295;SC;AGUAS FRIAS;State;429.2434692;423.7000122;457.6913147;449.4913025;411.3043518
25372;SC;AGUAS FRIAS;State;429.2434692;423.7000122;457.6913147;449.4913025;411.3043518
2743;GO;AGUAS LINDAS DE GOIAS;State;460.4500122;463.7000122;539.5599976;492.0799866;496.0000000
12820;GO;AGUAS LINDAS DE GOIAS;State;460.4500122;463.7000122;539.5599976;492.0799866;496.0000000
22897;GO;AGUAS LINDAS DE GOIAS;State;460.4500122;463.7000122;539.5599976;492.0799866;496.0000000
5112;SC;AGUAS MORNAS;State;472.6400146;481.5280151;511.9159851;581.4400024;516.7999878
15189;SC;AGUAS MORNAS;State;472.6400146;481.5280151;511.9159851;581.4400024;516.7999878
25266;SC;AGUAS MORNAS;State;472.6400146;481.5280151;511.9159851;581.4400024;516.7999878
6099;RS;AGUDO;State;477.6026917;496.0581055;528.7459717;539.6270142;585.1351318
16176;RS;AGUDO;State;477.6026917;496.0581055;528.7459717;539.6270142;585.1351318
26253;RS;AGUDO;State;477.6026917;496.0581055;528.7459717;539.6270142;585.1351318
6725;RS;AGUDO;State;436.2200012;433.5400085;470.8099976;491.0700073;502.0000000
16802;RS;AGUDO;State;436.2200012;433.5400085;470.8099976;491.0700073;502.0000000
26879;RS;AGUDO;State;436.2200012;433.5400085;470.8099976;491.0700073;502.0000000
7151;SP;AGUDOS;State;462.3860474;483.1976624;529.1929932;541.2348633;593.4883423
17228;SP;AGUDOS;State;462.3860474;483.1976624;529.1929932;541.2348633;593.4883423
27305;SP;AGUDOS;State;462.3860474;483.1976624;529.1929932;541.2348633;593.4883423
7865;SP;AGUDOS;Private;545.2908936;522.6272583;583.6636353;639.9272461;592.7272949
17942;SP;AGUDOS;Private;545.2908936;522.6272583;583.6636353;639.9272461;592.7272949
28019;SP;AGUDOS;Private;545.2908936;522.6272583;583.6636353;639.9272461;592.7272949
9517;SP;AGUDOS;Private;481.5625000;498.3624878;571.9416504;578.5333252;558.3333130
19594;SP;AGUDOS;Private;481.5625000;498.3624878;571.9416504;578.5333252;558.3333130
29671;SP;AGUDOS;Private;481.5625000;498.3624878;571.9416504;578.5333252;558.3333130
997;ES;AGUIA BRANCA;State;455.6400146;430.5599976;465.9333191;456.5066528;388.0000000
11074;ES;AGUIA BRANCA;State;455.6400146;430.5599976;465.9333191;456.5066528;388.0000000
21151;ES;AGUIA BRANCA;State;455.6400146;430.5599976;465.9333191;456.5066528;388.0000000
5360;ES;AGUIA BRANCA;State;428.0541687;428.7430420;471.2638855;464.7236023;416.6666565
15437;ES;AGUIA BRANCA;State;428.0541687;428.7430420;471.2638855;464.7236023;416.6666565
25514;ES;AGUIA BRANCA;State;428.0541687;428.7430420;471.2638855;464.7236023;416.6666565
5874;PB;AGUIAR;Municipal;381.2909241;384.7272644;413.3363647;407.4272766;412.7272644
15951;PB;AGUIAR;Municipal;381.2909241;384.7272644;413.3363647;407.4272766;412.7272644
26028;PB;AGUIAR;Municipal;381.2909241;384.7272644;413.3363647;407.4272766;412.7272644
1678;TO;AGUIARNOPOLIS;State;398.6966553;429.5266724;464.3200073;438.9866638;514.6666870
11755;TO;AGUIARNOPOLIS;State;398.6966553;429.5266724;464.3200073;438.9866638;514.6666870
21832;TO;AGUIARNOPOLIS;State;398.6966553;429.5266724;464.3200073;438.9866638;514.6666870
4543;MG;AIMORES;State;457.0016174;487.7806396;520.4564819;502.9532166;539.3548584
14620;MG;AIMORES;State;457.0016174;487.7806396;520.4564819;502.9532166;539.3548584
24697;MG;AIMORES;State;457.0016174;487.7806396;520.4564819;502.9532166;539.3548584
5782;CE;AIUABA;State;405.3769226;430.2640991;469.6987305;466.6038513;480.0000000
15859;CE;AIUABA;State;405.3769226;430.2640991;469.6987305;466.6038513;480.0000000
25936;CE;AIUABA;State;405.3769226;430.2640991;469.6987305;466.6038513;480.0000000
4368;MG;AIURUOCA;State;492.6793213;494.2655029;529.4758911;555.4689941;570.3448486
14445;MG;AIURUOCA;State;492.6793213;494.2655029;529.4758911;555.4689941;570.3448486
24522;MG;AIURUOCA;State;492.6793213;494.2655029;529.4758911;555.4689941;570.3448486
733;RS;AJURICABA;State;486.5595093;487.2238159;530.9095459;530.2714233;566.6666870
10810;RS;AJURICABA;State;486.5595093;487.2238159;530.9095459;530.2714233;566.6666870
20887;RS;AJURICABA;State;486.5595093;487.2238159;530.9095459;530.2714233;566.6666870
7135;PB;ALAGOA GRANDE;Private;473.3500061;527.0000000;542.3699951;574.5200195;552.0000000
17212;PB;ALAGOA GRANDE;Private;473.3500061;527.0000000;542.3699951;574.5200195;552.0000000
27289;PB;ALAGOA GRANDE;Private;473.3500061;527.0000000;542.3699951;574.5200195;552.0000000
5523;PB;ALAGOA NOVA;State;438.0257874;445.3814392;487.4546509;452.6577454;472.9896851
15600;PB;ALAGOA NOVA;State;438.0257874;445.3814392;487.4546509;452.6577454;472.9896851
25677;PB;ALAGOA NOVA;State;438.0257874;445.3814392;487.4546509;452.6577454;472.9896851
5358;PB;ALAGOINHA;State;401.1758118;411.3048401;462.1129150;436.9709778;427.7419434
15435;PB;ALAGOINHA;State;401.1758118;411.3048401;462.1129150;436.9709778;427.7419434
25512;PB;ALAGOINHA;State;401.1758118;411.3048401;462.1129150;436.9709778;427.7419434
9846;PI;ALAGOINHA DO PIAUI;State;429.2099915;433.5199890;474.5599976;457.3949890;496.0000000
19923;PI;ALAGOINHA DO PIAUI;State;429.2099915;433.5199890;474.5599976;457.3949890;496.0000000
30000;PI;ALAGOINHA DO PIAUI;State;429.2099915;433.5199890;474.5599976;457.3949890;496.0000000
1902;BA;ALAGOINHAS;Private;548.4880981;564.6690674;600.6357422;618.9571533;638.5714111
11979;BA;ALAGOINHAS;Private;548.4880981;564.6690674;600.6357422;618.9571533;638.5714111
22056;BA;ALAGOINHAS;Private;548.4880981;564.6690674;600.6357422;618.9571533;638.5714111
2378;BA;ALAGOINHAS;Private;611.5346069;601.5346069;619.2346191;698.0576782;687.6923218
12455;BA;ALAGOINHAS;Private;611.5346069;601.5346069;619.2346191;698.0576782;687.6923218
22532;BA;ALAGOINHAS;Private;611.5346069;601.5346069;619.2346191;698.0576782;687.6923218
3515;BA;ALAGOINHAS;Private;510.3240051;522.6920166;572.2280273;599.5999756;638.4000244
13592;BA;ALAGOINHAS;Private;510.3240051;522.6920166;572.2280273;599.5999756;638.4000244
23669;BA;ALAGOINHAS;Private;510.3240051;522.6920166;572.2280273;599.5999756;638.4000244
3637;BA;ALAGOINHAS;Private;532.0333252;529.8475952;553.3190308;611.4857178;654.2857056
13714;BA;ALAGOINHAS;Private;532.0333252;529.8475952;553.3190308;611.4857178;654.2857056
23791;BA;ALAGOINHAS;Private;532.0333252;529.8475952;553.3190308;611.4857178;654.2857056
4134;BA;ALAGOINHAS;State;494.1509399;510.8169861;534.5867920;551.2245483;561.8867798
14211;BA;ALAGOINHAS;State;494.1509399;510.8169861;534.5867920;551.2245483;561.8867798
24288;BA;ALAGOINHAS;State;494.1509399;510.8169861;534.5867920;551.2245483;561.8867798
4201;BA;ALAGOINHAS;State;449.0378113;468.8540649;517.9856567;503.8818054;535.2153320
14278;BA;ALAGOINHAS;State;449.0378113;468.8540649;517.9856567;503.8818054;535.2153320
24355;BA;ALAGOINHAS;State;449.0378113;468.8540649;517.9856567;503.8818054;535.2153320
5789;CE;ALCANTARAS;State;425.6354370;445.9480896;498.6924133;464.8696289;485.5696106
15866;CE;ALCANTARAS;State;425.6354370;445.9480896;498.6924133;464.8696289;485.5696106
